datetime,flag_anom_CO,flag_anom_C6H6,flag_anom_NOx,flag_anom_NO2,flag_anom_any_residual,flag_anom_iforest,flag_anom_combined,T,RH,AH,Hour,Day,Month,is_weekend
2004-07-01 07:00:00,0,0,0,0,0,0,0,0.5806451612903227,0.5672955974842767,0.7432927723207741,7,3,7,0
2004-07-01 08:00:00,0,0,0,0,0,0,0,0.6129032258064517,0.5283018867924529,0.7681180667546302,8,3,7,0
2004-07-01 09:00:00,0,0,0,0,0,0,0,0.6473118279569893,0.4767295597484278,0.7772565117529198,9,3,7,0
2004-07-01 10:00:00,0,0,0,0,0,0,0,0.7204301075268819,0.379874213836478,0.7878610174461222,10,3,7,0
2004-07-01 11:00:00,0,0,0,0,0,0,0,0.7763440860215055,0.2842767295597485,0.7325416605580803,11,3,7,0
2004-07-01 12:00:00,0,0,0,0,0,0,0,0.827956989247312,0.2251572327044025,0.708840345990324,12,3,7,0
2004-07-01 13:00:00,0,0,0,0,0,0,0,0.849462365591398,0.2226415094339622,0.7478375604750036,13,3,7,0
2004-07-01 14:00:00,0,0,0,0,0,0,0,0.860215053763441,0.2150943396226415,0.7509162879343204,14,3,7,0
2004-07-01 15:00:00,0,0,0,0,0,0,0,0.853763440860215,0.2226415094339622,0.7596637834139667,15,3,7,0
2004-07-01 16:00:00,0,0,0,0,0,0,0,0.853763440860215,0.1698113207547169,0.6258124419684308,16,3,7,0
2004-07-01 17:00:00,0,0,0,0,0,0,0,0.8344086021505377,0.1949685534591194,0.6493182817768656,17,3,7,0
2004-07-01 18:00:00,0,0,0,0,0,0,0,0.7827956989247312,0.2427672955974843,0.6579191711870204,18,3,7,0
2004-07-01 19:00:00,0,0,0,0,0,0,0,0.7397849462365592,0.2729559748427673,0.6366612911107853,19,3,7,0
2004-07-01 20:00:00,0,0,0,0,0,0,0,0.7053763440860216,0.2666666666666667,0.5636025998142989,20,3,7,0
2004-07-01 21:00:00,0,0,0,0,0,0,0,0.6580645161290323,0.3207547169811321,0.5673654889312416,21,3,7,0
2004-07-01 22:00:00,0,0,0,0,0,0,0,0.6365591397849463,0.3786163522012579,0.6120803401260811,22,3,7,0
2004-07-01 23:00:00,0,0,0,0,0,0,0,0.6172043010752689,0.4515723270440253,0.674290182280213,23,3,7,0
2004-07-02 00:00:00,0,0,0,0,0,0,0,0.6021505376344087,0.4540880503144654,0.6483897766700875,0,4,7,0
2004-07-02 01:00:00,0,0,0,0,0,0,0,0.5978494623655914,0.4641509433962265,0.6512730293700826,1,4,7,0
2004-07-02 02:00:00,0,0,0,0,0,0,0,0.5849462365591399,0.4830188679245284,0.6491228070175438,2,4,7,0
2004-07-02 03:00:00,0,0,0,0,0,0,0,0.6129032258064517,0.4251572327044025,0.6316766847480819,3,4,7,0
2004-07-02 04:00:00,0,0,0,0,0,0,0,0.5849462365591399,0.4779874213836479,0.643991594585349,4,4,7,0
2004-07-02 05:00:00,0,0,0,0,0,0,0,0.5806451612903227,0.4880503144654089,0.6483897766700875,5,4,7,0
2004-07-02 06:00:00,0,0,0,0,0,0,0,0.5741935483870969,0.5207547169811322,0.6747300004886868,6,4,7,0
2004-07-02 07:00:00,0,0,0,0,0,0,0,0.5935483870967743,0.509433962264151,0.698968870644578,7,4,7,0
2004-07-02 08:00:00,1,1,0,0,1,0,1,0.6301075268817204,0.4566037735849056,0.7109905683428627,8,4,7,0
2004-07-02 09:00:00,0,0,0,0,0,0,0,0.6709677419354839,0.3874213836477987,0.6956457997361091,9,4,7,0
2004-07-02 10:00:00,0,0,0,0,0,0,0,0.7634408602150539,0.2452830188679245,0.6277671895616478,10,4,7,0
2004-07-02 11:00:00,0,0,0,0,0,0,0,0.7849462365591399,0.2327044025157233,0.6423300591311147,11,4,7,0
2004-07-02 12:00:00,0,0,0,0,0,0,0,0.806451612903226,0.2264150943396226,0.6699897375751356,12,4,7,0
2004-07-02 13:00:00,0,0,0,0,0,0,0,0.8344086021505377,0.1773584905660377,0.609197087426086,13,4,7,0
2004-07-02 14:00:00,0,0,0,0,0,0,0,0.8752688172043012,0.1446540880503144,0.5956604603430582,14,4,7,0
2004-07-02 15:00:00,0,0,0,0,0,0,0,0.860215053763441,0.1685534591194969,0.6363192102819722,15,4,7,0
2004-07-02 16:00:00,0,0,0,0,0,0,0,0.838709677419355,0.1735849056603773,0.6050921174803303,16,4,7,0
2004-07-02 17:00:00,0,0,0,0,0,0,0,0.789247311827957,0.1270440251572327,0.4249621267653813,17,4,7,0
2004-07-02 18:00:00,0,0,0,0,0,0,0,0.7634408602150539,0.1446540880503144,0.4272589551874114,18,4,7,0
2004-07-02 19:00:00,0,0,0,0,0,0,0,0.7161290322580646,0.1169811320754717,0.319063675902849,19,4,7,0
2004-07-02 20:00:00,0,0,0,0,0,0,0,0.6752688172043012,0.1836477987421384,0.3800029321213898,20,4,7,0
2004-07-02 21:00:00,0,0,0,0,0,0,0,0.6301075268817204,0.2251572327044025,0.3855250940722279,21,4,7,0
2004-07-02 22:00:00,0,0,0,0,0,0,0,0.6021505376344087,0.2754716981132076,0.4149440453501442,22,4,7,0
2004-07-02 23:00:00,0,0,0,0,0,0,0,0.5892473118279571,0.3119496855345912,0.4441186531789082,23,4,7,0
2004-07-03 00:00:00,0,0,0,0,0,0,0,0.556989247311828,0.359748427672956,0.4534037042466892,0,5,7,1
2004-07-03 01:00:00,0,0,0,0,0,0,0,0.5612903225806453,0.3534591194968554,0.453061623417876,1,5,7,1
2004-07-03 02:00:00,0,0,0,0,0,0,0,0.5440860215053764,0.3949685534591195,0.475199139911059,2,5,7,1
2004-07-03 03:00:00,0,0,0,0,0,0,0,0.5096774193548388,0.4704402515723271,0.4957239896398377,3,5,7,1
2004-07-03 04:00:00,0,0,0,0,0,0,0,0.5268817204301076,0.4251572327044025,0.4780335239212236,4,5,7,1
2004-07-03 05:00:00,0,0,0,0,0,0,0,0.4752688172043011,0.5220125786163523,0.4885402922347651,5,5,7,1
2004-07-03 06:00:00,0,0,0,0,0,0,0,0.4817204301075269,0.5044025157232704,0.4844353222890093,6,5,7,1
2004-07-03 07:00:00,0,0,0,0,0,0,0,0.5010752688172043,0.4880503144654089,0.5003665151737281,7,5,7,1
2004-07-03 08:00:00,0,0,0,0,0,0,0,0.5397849462365591,0.4364779874213836,0.5129746371499779,8,5,7,1
2004-07-03 09:00:00,0,0,0,0,0,0,0,0.5849462365591399,0.3962264150943397,0.5411718711821336,9,5,7,1
2004-07-03 10:00:00,0,0,0,0,0,0,0,0.6838709677419356,0.2754716981132076,0.5393148609685774,10,5,7,1
2004-07-03 11:00:00,0,0,0,0,0,0,0,0.7698924731182796,0.1522012578616352,0.4505693202365244,11,5,7,1
2004-07-03 12:00:00,0,0,0,0,0,0,0,0.821505376344086,0.0855345911949685,0.3722816791281825,12,5,7,1
2004-07-03 13:00:00,0,0,0,0,0,0,0,0.827956989247312,0.0754716981132075,0.3582074964570199,13,5,7,1
2004-07-03 14:00:00,0,0,0,0,0,0,0,0.8451612903225807,0.0830188679245283,0.3983286908077994,14,5,7,1
2004-07-03 15:00:00,0,0,0,0,0,0,0,0.8559139784946237,0.0729559748427673,0.3847920637247715,15,5,7,1
2004-07-03 16:00:00,0,0,0,0,0,0,0,0.8580645161290323,0.0955974842767295,0.4440209157992474,16,5,7,1
2004-07-03 17:00:00,0,0,0,0,0,0,0,0.8344086021505377,0.1044025157232704,0.4369838244636661,17,5,7,1
2004-07-03 18:00:00,0,0,0,0,0,0,0,0.8,0.0981132075471698,0.3769730733519034,18,5,7,1
2004-07-03 19:00:00,0,0,0,0,0,0,0,0.7268817204301076,0.140880503144654,0.3721350730586913,19,5,7,1
2004-07-03 20:00:00,0,0,0,0,0,0,0,0.6666666666666667,0.2566037735849057,0.485999120363583,20,5,7,1
2004-07-03 21:00:00,0,0,0,0,0,0,0,0.6301075268817204,0.3044025157232705,0.4972389190245808,21,5,7,1
2004-07-03 22:00:00,0,0,0,0,0,0,0,0.6150537634408603,0.3345911949685535,0.5117040512143869,22,5,7,1
2004-07-03 23:00:00,0,0,0,0,0,0,0,0.5827956989247313,0.4213836477987422,0.5681473879685285,23,5,7,1
2004-07-04 00:00:00,0,0,0,0,0,0,0,0.556989247311828,0.5371069182389937,0.6550847871768557,0,6,7,1
2004-07-04 01:00:00,0,0,0,0,0,0,0,0.5677419354838711,0.4427672955974843,0.5682939940380197,1,6,7,1
2004-07-04 02:00:00,0,0,0,0,0,0,0,0.5268817204301076,0.5257861635220127,0.5843717929922299,2,6,7,1
2004-07-04 03:00:00,0,0,0,0,0,0,0,0.5182795698924731,0.5471698113207548,0.5885745003176465,3,6,7,1
2004-07-04 04:00:00,0,0,0,0,0,0,0,0.4967741935483871,0.5987421383647799,0.5984948443532229,4,6,7,1
2004-07-04 05:00:00,0,0,0,0,0,0,0,0.4774193548387097,0.6339622641509435,0.5936079753701803,5,6,7,1
2004-07-04 06:00:00,0,0,0,0,0,0,0,0.4989247311827958,0.5974842767295598,0.6025998142989786,6,6,7,1
2004-07-04 07:00:00,0,0,0,0,0,0,0,0.535483870967742,0.5710691823899372,0.6514196354395738,7,6,7,1
2004-07-04 08:00:00,0,0,0,0,0,0,0,0.5505376344086023,0.5672955974842767,0.6784928896056296,8,6,7,1
2004-07-04 09:00:00,0,0,0,0,0,0,0,0.5870967741935484,0.5044025157232704,0.67854175829546,9,6,7,1
2004-07-04 10:00:00,0,0,0,0,0,0,0,0.6774193548387097,0.3584905660377359,0.6642721008649758,10,6,7,1
2004-07-04 11:00:00,0,0,0,0,0,0,0,0.7698924731182796,0.2138364779874213,0.5774813077261398,11,6,7,1
2004-07-04 12:00:00,0,0,0,0,0,0,0,0.810752688172043,0.1660377358490566,0.5417582954600987,12,6,7,1
2004-07-04 13:00:00,0,0,0,0,0,0,0,0.8559139784946237,0.1207547169811321,0.5069149196110052,13,6,7,1
2004-07-04 14:00:00,0,0,0,0,0,0,0,0.8688172043010753,0.070440251572327,0.3955920441772955,14,6,7,1
2004-07-04 15:00:00,0,0,0,0,0,0,0,0.8860215053763442,0.0666666666666666,0.4057078629721936,15,6,7,1
2004-07-04 16:00:00,0,0,0,0,0,0,0,0.8774193548387097,0.080503144654088,0.4283829350535111,16,6,7,1
2004-07-04 17:00:00,0,0,0,0,0,0,0,0.8559139784946237,0.0440251572327043,0.3110003420808288,17,6,7,1
2004-07-04 18:00:00,0,0,0,0,0,0,0,0.810752688172043,0.0528301886792453,0.2884230073791721,18,6,7,1
2004-07-04 19:00:00,0,0,0,0,0,0,0,0.7354838709677419,0.1320754716981132,0.3664174363485314,19,6,7,1
2004-07-04 20:00:00,0,0,0,0,0,0,0,0.6881720430107529,0.1798742138364779,0.3920246298196745,20,6,7,1
2004-07-04 21:00:00,0,0,0,0,0,0,0,0.6473118279569893,0.2452830188679245,0.4378145921907833,21,6,7,1
2004-07-04 22:00:00,0,0,0,0,0,0,0,0.6000000000000001,0.3333333333333333,0.4884425548551042,22,6,7,1
2004-07-04 23:00:00,0,0,0,0,0,0,0,0.5849462365591399,0.3773584905660377,0.518252455651664,23,6,7,1
2004-07-05 00:00:00,0,0,0,0,0,0,0,0.5720430107526883,0.3710691823899371,0.4885891609245956,0,0,7,0
2004-07-05 01:00:00,0,0,0,0,0,0,0,0.5892473118279571,0.3333333333333333,0.4716805942432682,1,0,7,0
2004-07-05 02:00:00,0,0,0,0,0,0,0,0.524731182795699,0.4276729559748429,0.4760787763280066,2,0,7,0
2004-07-05 03:00:00,0,0,0,0,0,0,0,0.5053763440860216,0.4641509433962265,0.4844841909788397,3,0,7,0
2004-07-05 04:00:00,0,0,0,0,0,0,0,0.4645161290322581,0.5308176100628931,0.4809167766212188,4,0,7,0
2004-07-05 05:00:00,0,0,0,0,0,0,0,0.5053763440860216,0.459119496855346,0.479792796755119,5,0,7,0
2004-07-05 06:00:00,0,0,0,0,0,0,0,0.4946236559139786,0.4792452830188679,0.4792552411669842,6,0,7,0
2004-07-05 07:00:00,0,0,0,0,0,0,0,0.5053763440860216,0.438993710691824,0.4604407955822704,7,0,7,0
2004-07-05 08:00:00,0,1,0,0,1,0,1,0.5505376344086023,0.3610062893081761,0.4467086937399208,8,0,7,0
2004-07-05 09:00:00,0,0,0,0,0,0,0,0.6000000000000001,0.2628930817610063,0.3961295997654302,9,0,7,0
2004-07-05 10:00:00,0,0,0,0,0,0,0,0.6989247311827959,0.1761006289308176,0.3989151150857645,10,0,7,0
2004-07-05 11:00:00,0,0,0,0,0,0,0,0.7741935483870969,0.1245283018867924,0.4007721252993206,11,0,7,0
2004-07-05 12:00:00,0,0,0,0,0,0,0,0.8193548387096776,0.110691823899371,0.429506914919611,12,0,7,0
2004-07-05 13:00:00,0,0,0,0,0,0,0,0.8451612903225807,0.1018867924528302,0.4430924106924693,13,0,7,0
2004-07-05 14:00:00,0,0,0,0,0,0,0,0.8903225806451613,0.080503144654088,0.4482724918144944,14,0,7,0
2004-07-05 15:00:00,0,0,0,0,0,0,0,0.9096774193548388,0.0716981132075471,0.44890778478229,15,0,7,0
2004-07-05 16:00:00,0,0,0,0,0,0,0,0.903225806451613,0.0867924528301887,0.4814543322093534,16,0,7,0
2004-07-05 17:00:00,0,0,0,0,0,0,0,0.8860215053763442,0.1220125786163522,0.557298538826174,17,0,7,0
2004-07-05 18:00:00,0,0,0,0,0,0,0,0.843010752688172,0.1345911949685534,0.5175194253042076,18,0,7,0
2004-07-05 19:00:00,0,0,0,0,0,0,0,0.7634408602150539,0.1723270440251572,0.4838000293212139,19,0,7,0
2004-07-05 20:00:00,0,0,0,0,0,0,0,0.7010752688172044,0.2477987421383647,0.5206470214533548,20,0,7,0
2004-07-05 21:00:00,0,0,0,0,0,0,0,0.6602150537634409,0.2968553459119496,0.5340859111567219,21,0,7,0
2004-07-05 22:00:00,0,0,0,0,0,0,0,0.6279569892473119,0.3471698113207547,0.5551483164736353,22,0,7,0
2004-07-05 23:00:00,0,0,0,0,0,0,0,0.6043010752688173,0.3836477987421384,0.5572008014465132,23,0,7,0
2004-07-06 00:00:00,0,0,0,0,0,0,0,0.5870967741935484,0.4251572327044025,0.5792405805600352,0,1,7,0
2004-07-06 01:00:00,0,0,0,0,0,0,0,0.5956989247311829,0.4,0.5675609636905634,1,1,7,0
2004-07-06 02:00:00,0,0,0,0,0,0,0,0.5419354838709678,0.4930817610062893,0.5781166006939353,2,1,7,0
2004-07-06 03:00:00,0,0,0,0,0,0,0,0.546236559139785,0.4855345911949685,0.5746957924058056,3,1,7,0
2004-07-06 04:00:00,0,0,0,1,1,0,1,0.546236559139785,0.4716981132075473,0.5626740947075208,4,1,7,0
2004-07-06 05:00:00,0,0,0,0,0,0,0,0.5096774193548388,0.5421383647798742,0.5713727214973366,5,1,7,0
2004-07-06 06:00:00,0,0,0,0,0,0,0,0.5096774193548388,0.5446540880503146,0.5708840345990324,6,1,7,0
2004-07-06 07:00:00,0,0,0,0,0,0,0,0.5333333333333333,0.5018867924528303,0.5717148023261496,7,1,7,0
2004-07-06 08:00:00,1,1,0,0,1,0,1,0.5763440860215054,0.4289308176100629,0.5656550847871769,8,1,7,0
2004-07-06 09:00:00,0,0,0,0,0,0,0,0.6150537634408603,0.379874213836478,0.5722034892244539,9,1,7,0
2004-07-06 10:00:00,0,0,0,0,0,0,0,0.6967741935483872,0.2981132075471698,0.6004984606362703,10,1,7,0
2004-07-06 11:00:00,0,0,0,0,0,0,0,0.7763440860215055,0.2264150943396226,0.6136441382006548,11,1,7,0
2004-07-06 12:00:00,0,0,0,0,0,0,0,0.8623655913978496,0.1471698113207547,0.5792894492498656,12,1,7,0
2004-07-06 13:00:00,0,0,0,0,0,0,0,0.89247311827957,0.0968553459119496,0.4975321311635635,13,1,7,0
2004-07-06 14:00:00,0,0,0,0,0,0,0,0.8989247311827958,0.0830188679245283,0.4673312808483604,14,1,7,0
2004-07-06 15:00:00,0,0,0,0,0,0,0,0.9053763440860216,0.0591194968553459,0.4082001661535454,15,1,7,0
2004-07-06 16:00:00,0,0,0,0,0,0,0,0.89247311827957,0.050314465408805,0.3657821433807359,16,1,7,0
2004-07-06 17:00:00,0,0,0,0,0,0,0,0.8903225806451613,0.0427672955974842,0.3443776572350095,17,1,7,0
2004-07-06 18:00:00,0,0,0,0,0,0,0,0.8559139784946237,0.0591194968553459,0.350290768704491,18,1,7,0
2004-07-06 19:00:00,0,0,0,0,0,0,0,0.7763440860215055,0.1094339622641509,0.3712554366417436,19,1,7,0
2004-07-06 20:00:00,0,0,0,0,0,0,0,0.7419354838709679,0.1433962264150944,0.3954454381078043,20,1,7,0
2004-07-06 21:00:00,0,0,0,0,0,0,0,0.6946236559139786,0.1761006289308176,0.393002003616283,21,1,7,0
2004-07-06 22:00:00,0,0,0,0,0,0,0,0.6602150537634409,0.2,0.3883106093925621,22,1,7,0
2004-07-06 23:00:00,0,0,0,0,0,0,0,0.6387096774193549,0.2603773584905661,0.4481747544348335,23,1,7,0
2004-07-07 00:00:00,0,0,0,0,0,0,0,0.6193548387096774,0.2943396226415095,0.465914088843278,0,2,7,0
2004-07-07 01:00:00,0,0,0,0,0,0,0,0.6064516129032259,0.3081761006289308,0.4657186140839563,1,2,7,0
2004-07-07 02:00:00,0,0,0,0,0,0,0,0.5935483870967743,0.3106918238993711,0.4504715828568636,2,2,7,0
2004-07-07 03:00:00,0,0,0,0,0,0,0,0.5741935483870969,0.3371069182389937,0.4526218052094023,3,2,7,0
2004-07-07 04:00:00,0,0,0,1,1,0,1,0.5892473118279571,0.319496855345912,0.4519865122416067,4,2,7,0
2004-07-07 05:00:00,0,0,0,0,0,0,0,0.556989247311828,0.359748427672956,0.4510580071348287,5,2,7,0
2004-07-07 06:00:00,0,0,0,0,0,0,0,0.5548387096774194,0.3786163522012579,0.472804574109368,6,2,7,0
2004-07-07 07:00:00,0,0,0,0,0,0,0,0.5741935483870969,0.3672955974842767,0.4867810194008698,7,2,7,0
2004-07-07 08:00:00,0,0,0,0,0,0,0,0.6193548387096774,0.3169811320754717,0.4979230806822069,8,2,7,0
2004-07-07 09:00:00,0,0,0,0,0,0,0,0.6774193548387097,0.2452830188679245,0.4817964130381664,9,2,7,0
2004-07-07 10:00:00,0,0,0,0,0,0,0,0.7849462365591399,0.149685534591195,0.4667448565703953,10,2,7,0
2004-07-07 11:00:00,0,0,0,0,0,0,0,0.864516129032258,0.0981132075471698,0.4578507550212578,11,2,7,0
2004-07-07 12:00:00,0,0,0,0,0,0,0,0.9096774193548388,0.0666666666666666,0.4343937839026536,12,2,7,0
2004-07-07 13:00:00,0,0,0,0,0,0,0,0.956989247311828,0.0050314465408805,0.3012754728045741,13,2,7,0
2004-07-07 14:00:00,0,0,0,0,0,0,0,0.9548387096774196,0.0125786163522012,0.3240482822655524,14,2,7,0
2004-07-07 15:00:00,0,0,0,0,0,0,0,0.9225806451612903,0.030188679245283,0.3433025460587401,15,2,7,0
2004-07-07 16:00:00,0,0,0,0,0,0,0,0.9290322580645162,0.0477987421383648,0.4059522064213459,16,2,7,0
2004-07-07 17:00:00,0,0,0,0,0,0,0,0.8838709677419356,0.0666666666666666,0.4036065093094854,17,2,7,0
2004-07-07 18:00:00,0,0,0,1,1,0,1,0.8344086021505377,0.1094339622641509,0.4453403704246689,18,2,7,0
2004-07-07 19:00:00,1,1,0,1,1,1,1,0.806451612903226,0.140880503144654,0.4788642916483409,19,2,7,0
2004-07-07 20:00:00,0,0,0,0,0,0,0,0.7655913978494625,0.1685534591194969,0.4794507159263059,20,2,7,0
2004-07-07 21:00:00,0,0,0,0,0,0,0,0.7182795698924732,0.2339622641509434,0.5289546987245272,21,2,7,0
2004-07-07 22:00:00,0,0,0,0,0,0,0,0.7096774193548389,0.2528301886792453,0.5477202756194106,22,2,7,0
2004-07-07 23:00:00,0,0,0,0,0,0,0,0.6903225806451614,0.2729559748427673,0.5463030836143282,23,2,7,0
2004-07-08 00:00:00,0,0,0,0,0,0,0,0.681720430107527,0.2641509433962264,0.5206958901431852,0,3,7,0
2004-07-08 01:00:00,0,0,0,0,0,0,0,0.6516129032258065,0.2930817610062893,0.5138054048770953,1,3,7,0
2004-07-08 02:00:00,0,0,0,0,0,0,0,0.6322580645161291,0.3119496855345912,0.5113131016957435,2,3,7,0
2004-07-08 03:00:00,0,0,0,0,0,0,0,0.6172043010752689,0.3283018867924528,0.508038899477105,3,3,7,0
2004-07-08 04:00:00,0,0,0,0,0,0,0,0.5677419354838711,0.3924528301886792,0.5084298489957484,4,3,7,0
2004-07-08 05:00:00,0,0,0,0,0,0,0,0.5913978494623657,0.3723270440251572,0.5227972438058935,5,3,7,0
2004-07-08 06:00:00,0,0,0,0,0,0,0,0.6322580645161291,0.319496855345912,0.521477789180472,6,3,7,0
2004-07-08 07:00:00,0,0,0,0,0,0,0,0.5978494623655914,0.3547169811320755,0.5102868592093046,7,3,7,0
2004-07-08 08:00:00,0,0,0,0,0,0,0,0.6537634408602151,0.2930817610062893,0.5177149000635293,8,3,7,0
2004-07-08 09:00:00,0,0,0,0,0,0,0,0.6752688172043012,0.2955974842767296,0.5562234276499046,9,3,7,0
2004-07-08 10:00:00,0,0,0,0,0,0,0,0.681720430107527,0.3006289308176101,0.5788984997312222,10,3,7,0
2004-07-08 11:00:00,0,0,0,0,0,0,0,0.7591397849462366,0.2213836477987421,0.5736695499193667,11,3,7,0
2004-07-08 12:00:00,0,0,0,0,0,0,0,0.9075268817204302,0.0830188679245283,0.4768118066754631,12,3,7,0
2004-07-08 13:00:00,0,0,0,0,0,0,0,0.9397849462365592,0.0729559748427673,0.4956262522601768,13,3,7,0
2004-07-08 14:00:00,0,0,0,0,0,0,0,0.9247311827956992,0.0817610062893081,0.4996334848262718,14,3,7,0
2004-07-08 15:00:00,0,0,0,0,0,0,0,0.9419354838709678,0.070440251572327,0.4934271612178077,15,3,7,0
2004-07-08 16:00:00,0,0,0,0,0,0,0,0.9204301075268818,0.0679245283018868,0.4541367345941455,16,3,7,0
2004-07-08 17:00:00,0,0,0,0,0,0,0,0.881720430107527,0.0968553459119496,0.481747544348336,17,3,7,0
2004-07-08 18:00:00,0,0,0,0,0,0,0,0.8236559139784947,0.2276729559748428,0.7066901236377853,18,3,7,0
2004-07-08 19:00:00,0,0,0,0,0,1,1,0.7913978494623657,0.2528301886792453,0.6970141230513609,19,3,7,0
2004-07-08 20:00:00,0,0,0,0,0,0,0,0.7634408602150539,0.2163522012578616,0.5701998729414064,20,3,7,0
2004-07-08 21:00:00,0,0,0,0,0,0,0,0.7333333333333335,0.2314465408805031,0.5471827200312759,21,3,7,0
2004-07-08 22:00:00,0,0,0,0,0,0,0,0.6967741935483872,0.2578616352201258,0.5324243757024874,22,3,7,0
2004-07-08 23:00:00,0,0,0,0,0,0,0,0.6731182795698926,0.3320754716981132,0.6126178957142158,23,3,7,0
2004-07-09 00:00:00,0,0,0,0,0,0,0,0.6666666666666667,0.3220125786163522,0.5841274495430777,0,4,7,0
2004-07-09 01:00:00,0,0,0,0,0,0,0,0.6365591397849463,0.4113207547169811,0.6608512925768459,1,4,7,0
2004-07-09 02:00:00,0,0,0,0,0,0,0,0.6408602150537634,0.4075471698113208,0.6635390705175194,2,4,7,0
2004-07-09 03:00:00,0,0,0,0,0,0,0,0.6387096774193549,0.4339622641509435,0.6935444460734008,3,4,7,0
2004-07-09 04:00:00,0,0,0,1,1,0,1,0.6301075268817204,0.4150943396226416,0.6514196354395738,4,4,7,0
2004-07-09 05:00:00,0,0,0,0,0,0,0,0.6129032258064517,0.4226415094339623,0.6287445633582563,5,4,7,0
2004-07-09 06:00:00,0,0,0,0,0,0,0,0.6193548387096774,0.3911949685534591,0.5959048037922102,6,4,7,0
2004-07-09 07:00:00,0,0,0,0,0,0,0,0.6215053763440861,0.3534591194968554,0.5489908615550017,7,4,7,0
2004-07-09 08:00:00,0,0,0,0,0,0,0,0.6215053763440861,0.3283018867924528,0.5155158090211601,8,4,7,0
2004-07-09 09:00:00,0,0,0,0,0,0,0,0.6301075268817204,0.2867924528301887,0.4739285539754679,9,4,7,0
2004-07-09 10:00:00,0,0,0,0,0,0,0,0.6967741935483872,0.1949685534591194,0.4273566925670722,10,4,7,0
2004-07-09 11:00:00,0,0,0,0,0,0,0,0.7483870967741936,0.1371069182389937,0.3936372965840785,11,4,7,0
2004-07-09 12:00:00,0,0,0,0,0,0,0,0.7698924731182796,0.1157232704402515,0.3782436592874945,12,4,7,0
2004-07-09 13:00:00,0,0,0,0,0,0,0,0.7806451612903227,0.1270440251572327,0.4143087523823485,13,4,7,0
2004-07-09 14:00:00,0,0,0,0,0,0,0,0.7763440860215055,0.1308176100628931,0.4179250354298001,14,4,7,0
2004-07-09 15:00:00,0,0,0,0,0,0,0,0.7548387096774195,0.140880503144654,0.4079558227043933,15,4,7,0
2004-07-09 16:00:00,0,0,0,0,0,0,0,0.7376344086021506,0.1245283018867924,0.3568880418315985,16,4,7,0
2004-07-09 17:00:00,0,0,0,0,0,0,0,0.7333333333333335,0.0993710691823899,0.3067487660655817,17,4,7,0
2004-07-09 18:00:00,0,0,0,0,0,0,0,0.7075268817204302,0.0993710691823899,0.2775252895469872,18,4,7,0
2004-07-09 19:00:00,0,0,0,0,0,0,0,0.6494623655913979,0.1974842767295597,0.36969163856717,19,4,7,0
2004-07-09 20:00:00,0,0,0,0,0,0,0,0.6129032258064517,0.2641509433962264,0.4145530958315007,20,4,7,0
2004-07-09 21:00:00,0,0,0,0,0,0,0,0.5741935483870969,0.3471698113207547,0.4647412402873478,21,4,7,0
2004-07-09 22:00:00,0,0,0,0,0,0,0,0.5505376344086023,0.430188679245283,0.5203538093143723,22,4,7,0
2004-07-09 23:00:00,0,0,0,0,0,0,0,0.535483870967742,0.4654088050314466,0.5359917900601084,23,4,7,0
2004-07-10 00:00:00,0,0,0,0,0,0,0,0.5290322580645161,0.4842767295597485,0.5439085178126375,0,5,7,1
2004-07-10 01:00:00,0,0,0,0,0,0,0,0.5182795698924731,0.5069182389937108,0.5489908615550017,1,5,7,1
2004-07-10 02:00:00,0,0,0,0,0,0,0,0.5053763440860216,0.5371069182389937,0.5574451448956653,2,5,7,1
2004-07-10 03:00:00,0,0,0,0,0,0,0,0.5204301075268818,0.5182389937106918,0.5635537311244686,3,5,7,1
2004-07-10 04:00:00,0,0,0,0,0,0,0,0.5225806451612903,0.509433962264151,0.5613057713922689,4,5,7,1
2004-07-10 05:00:00,0,0,0,0,0,0,0,0.5075268817204301,0.5383647798742139,0.5603283975956604,5,5,7,1
2004-07-10 06:00:00,0,0,0,0,0,0,0,0.4946236559139786,0.5534591194968554,0.5538777305380442,6,5,7,1
2004-07-10 07:00:00,0,0,0,0,0,0,0,0.513978494623656,0.5257861635220127,0.5594976298685431,7,5,7,1
2004-07-10 08:00:00,0,0,0,0,0,0,0,0.5784946236559141,0.4075471698113208,0.5455211845770415,8,5,7,1
2004-07-10 09:00:00,0,0,0,0,0,0,0,0.6150537634408603,0.3421383647798742,0.5252895469872453,9,5,7,1
2004-07-10 10:00:00,0,0,0,0,0,0,0,0.6666666666666667,0.2578616352201258,0.4839955040805356,10,5,7,1
2004-07-10 11:00:00,0,0,0,0,0,0,0,0.7118279569892474,0.1786163522012578,0.4222254801348776,11,5,7,1
2004-07-10 12:00:00,0,0,0,0,0,0,0,0.7376344086021506,0.1421383647798742,0.3889459023603577,12,5,7,1
2004-07-10 13:00:00,0,0,0,0,0,0,0,0.7569892473118279,0.1257861635220125,0.3805404877095245,13,5,7,1
2004-07-10 14:00:00,0,0,0,0,0,0,0,0.7526881720430109,0.0955974842767295,0.3197967062503054,14,5,7,1
2004-07-10 15:00:00,0,0,0,0,0,0,0,0.7526881720430109,0.1144654088050314,0.3535161022332991,15,5,7,1
